id,agent_id,beneficiary_id,beneficiary_role,assigned_by,reason,is_active,expires_at,created_at,updated_at,is_managed_account,approval_status,approved_by,approved_at,rejection_reason
2a4371ba-8b18-4f1a-a238-24f8f35a1fef,ae194750-4827-47e8-839e-5e772565138b,419df5ae-4f2d-4670-97a5-21545dd955b0,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-13 12:02:54.607571+00,2026-04-13 12:02:54.607571+00,t,approved,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,2026-04-13 12:07:51.426+00,
d95c1f43-0108-4635-9440-7848a24c7ece,ae194750-4827-47e8-839e-5e772565138b,8bc70c22-cf2c-4002-83da-cebb7f8198ee,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-13 13:09:11.054701+00,2026-04-13 13:09:11.054701+00,t,approved,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,2026-04-13 13:13:34.621+00,
580fddbf-abb9-4cb9-8de6-e786f3b8f64c,ae194750-4827-47e8-839e-5e772565138b,5af4b85d-875c-43d9-9519-86ee41b58928,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-13 13:22:45.142742+00,2026-04-13 13:22:45.142742+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-14 06:38:19.438+00,
894052f3-3194-4c1c-aaf7-7e387936e1ae,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,0220c524-c0c8-4745-9021-b38a87d7f05f,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-14 06:51:31.979418+00,2026-04-14 06:51:31.979418+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-14 06:59:13.102+00,
0504c1a1-cbd6-41a4-815f-10c09b66232a,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,0e2506a7-47f4-47ef-b3b8-ef13ea8cbbbd,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-14 06:52:30.5289+00,2026-04-14 06:52:30.5289+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-14 06:59:17.102+00,
0513a9c0-1ec9-4946-9213-b78fe7eb5216,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,32fbcb93-8f16-42f2-a27d-2f4551af1295,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-14 06:55:16.387471+00,2026-04-14 06:55:16.387471+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-14 06:59:21.696+00,
cf3a817c-6085-4f7b-b820-e0f5b2f56d87,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,c143d636-865e-4308-9c51-c2bc507696b4,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-14 06:55:37.369741+00,2026-04-14 06:55:37.369741+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-14 06:59:24.462+00,
cf9e3a13-c29e-4d0a-ad18-234ec64340eb,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,a35a1b11-694d-44d7-bd66-ff47c0258588,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-14 06:56:07.630668+00,2026-04-14 06:56:07.630668+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-14 06:59:27.839+00,
7a1c24be-c2ef-4555-ba15-a7e532bdc9ad,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,e145f9f8-3529-44af-b66b-f9bb0682dc4b,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-14 06:56:59.061722+00,2026-04-14 06:56:59.061722+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-14 06:59:30.824+00,
650fdf2d-7c98-41bd-98d3-65b68ade75e9,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,e3da0337-f946-4045-ba65-0199e80bedf0,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-14 07:12:00.388934+00,2026-04-14 07:12:00.388934+00,t,approved,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,2026-04-15 07:44:34.698+00,
ff507d5b-a226-4f6b-859f-0b1c81f0f59a,ae194750-4827-47e8-839e-5e772565138b,0a463995-581d-493a-bba5-dd1d2851f1f8,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:37:26.737643+00,2026-04-15 07:37:26.737643+00,t,approved,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,2026-04-15 07:44:38.578+00,
369227e6-c8bf-4448-9200-fb4425f4a1c7,ae194750-4827-47e8-839e-5e772565138b,6aac6c81-b0f8-45eb-a67b-6483e7dcf82f,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:40:38.239745+00,2026-04-15 07:40:38.239745+00,t,approved,b4d7c324-1f7e-4e1c-91a8-3f0e10e0b25c,2026-04-15 07:44:41.797+00,
bd87d5fb-64be-4626-a31d-29d8c9061d49,ae194750-4827-47e8-839e-5e772565138b,422011af-9823-4496-89a0-c6c16970d891,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:52:26.985686+00,2026-04-15 07:52:26.985686+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:13.292+00,
5e805b80-e4d9-4a58-a757-fbb56007b1b0,ae194750-4827-47e8-839e-5e772565138b,1788dd79-fb6f-4895-9101-7920d61c84fa,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:52:56.211848+00,2026-04-15 07:52:56.211848+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:16.472+00,
82a60c26-1ec4-48a4-9398-3c6773c378d6,ae194750-4827-47e8-839e-5e772565138b,424a4d73-a180-412d-8277-c4da7c1aef7d,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:53:33.555753+00,2026-04-15 07:53:33.555753+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:22.812+00,
c5e2fd9b-a4e5-48e9-9e24-e9399d21f801,ae194750-4827-47e8-839e-5e772565138b,c0eb4c62-c347-4e60-8407-0e5327161937,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:54:20.119316+00,2026-04-15 07:54:20.119316+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:30.587+00,
67e9df13-38d9-4d0a-a36a-0c774ad86f64,ae194750-4827-47e8-839e-5e772565138b,53dda3b0-33cf-45c3-870a-6572a5b6a2af,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:51:29.752794+00,2026-04-15 07:51:29.752794+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:09.672+00,
7339d346-0e00-4fe5-819c-958e1117e29e,ae194750-4827-47e8-839e-5e772565138b,d06530e1-8458-4dd7-a455-5ad3e9c40e84,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:53:11.230982+00,2026-04-15 07:53:11.230982+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:19.459+00,
5d455441-45eb-4cfb-adf2-9bb1181fadc3,ae194750-4827-47e8-839e-5e772565138b,e2471fe2-2a52-4c07-b0cf-6f667a2efe9d,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:56:48.942709+00,2026-04-15 07:56:48.942709+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:34.601+00,
2997bd2f-2cbd-47ee-af13-3af0c84fb0f3,ae194750-4827-47e8-839e-5e772565138b,1b4e9d66-85a4-4c59-bbbe-eb6a089942c9,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 07:58:21.475622+00,2026-04-15 07:58:21.475622+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:37.868+00,
ec7a4c6b-b4e9-4567-94d3-9e95512c082c,ae194750-4827-47e8-839e-5e772565138b,4b6fb487-a699-4f2d-b76d-6b95494b04c3,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 08:02:20.356442+00,2026-04-15 08:02:20.356442+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:41.303+00,
8aa9aa6c-8b2e-44df-bf57-8e30b2201b25,ae194750-4827-47e8-839e-5e772565138b,3446a2ba-21e3-4798-89e8-3bbe7b6cdef4,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 08:03:04.697187+00,2026-04-15 08:03:04.697187+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:44.823+00,
c7e4ab63-ac0b-4a0f-b902-0c28f371ee4b,ae194750-4827-47e8-839e-5e772565138b,8424ebf9-ed79-46a5-b661-39db8683c18a,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 08:03:30.618217+00,2026-04-15 08:03:30.618217+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:22:47.964+00,
c1691059-e03a-42c4-9aae-c3aedc44ffa4,ae194750-4827-47e8-839e-5e772565138b,7400fbae-3aab-4869-9cf3-5c21b57f8e75,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 08:04:27.893322+00,2026-04-15 08:04:27.893322+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:23:00.964+00,
70a20bee-8c65-4ec5-8419-93dc150f45c0,ae194750-4827-47e8-839e-5e772565138b,a96b9267-83b2-4c74-8105-3f8d40c63b50,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 08:04:56.126944+00,2026-04-15 08:04:56.126944+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:23:04.903+00,
18df683a-8244-40a0-9af7-e18a284c023e,ae194750-4827-47e8-839e-5e772565138b,a0c96450-acef-42d3-ae54-57bf2d490491,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 08:04:01.307966+00,2026-04-15 08:04:01.307966+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 08:23:58.84+00,
eff9e5dd-c8cc-4e9b-942b-1379af96343f,ae194750-4827-47e8-839e-5e772565138b,8d181a3f-eb47-4c3c-a780-a4c68ad2a8c5,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,f,,2026-04-15 09:05:27.00471+00,2026-04-15 09:05:27.00471+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 09:08:30.692+00,
a24edbe0-79f1-46ed-ad0e-4dc8fc0414c6,ae194750-4827-47e8-839e-5e772565138b,b9244f66-e02d-4642-af91-cecb259ffe77,supporter,0b109aad-212a-4fd0-ab03-3d7aee9cf397,No smartphone access,t,,2026-04-15 09:09:46.166146+00,2026-04-15 09:09:46.166146+00,t,approved,ae194750-4827-47e8-839e-5e772565138b,2026-04-15 09:23:48.576+00,
